threshold,window_start,gateway_windows,batch_latency_ms,latency_ms_per_gateway_window
0.1,2020-08-27 08:30:00+00:00,2,3.3031,1.65155
0.1,2020-08-27 08:35:00+00:00,2,4.9264,2.4632
0.1,2020-08-27 08:40:00+00:00,2,3.6577,1.82885
0.1,2020-08-27 08:45:00+00:00,2,3.2763,1.63815
0.1,2020-08-27 08:50:00+00:00,2,3.3047,1.65235
0.1,2020-08-27 08:55:00+00:00,2,5.1722,2.5861
0.1,2020-08-27 09:00:00+00:00,2,4.1137,2.05685
0.1,2020-08-27 09:05:00+00:00,2,3.5558,1.7779
0.1,2020-08-27 09:10:00+00:00,2,3.3237,1.66185
0.1,2020-08-27 09:15:00+00:00,2,5.3137,2.65685
0.1,2020-08-27 09:20:00+00:00,2,7.4116,3.7058
0.1,2020-08-27 09:25:00+00:00,2,6.3108,3.1554
0.1,2020-08-27 09:30:00+00:00,2,5.2555,2.62775
0.1,2020-08-27 09:35:00+00:00,2,6.8882,3.4441
0.1,2020-08-27 09:40:00+00:00,2,7.2606,3.6303
0.1,2020-08-27 09:45:00+00:00,2,7.5881,3.79405
0.1,2020-08-27 09:50:00+00:00,2,5.3869,2.69345
0.1,2020-08-27 09:55:00+00:00,2,6.7921,3.39605
0.1,2020-08-27 10:00:00+00:00,2,6.6389,3.31945
0.1,2020-08-27 10:05:00+00:00,2,4.9753,2.48765
0.1,2020-08-27 10:10:00+00:00,2,3.743,1.8715
0.1,2020-08-27 10:15:00+00:00,2,4.2714,2.1357
0.1,2020-08-27 10:20:00+00:00,2,5.0993,2.54965
0.1,2020-08-27 10:25:00+00:00,2,3.6278,1.8139
0.1,2020-08-27 10:30:00+00:00,2,4.9142,2.4571
0.1,2020-08-27 10:35:00+00:00,2,3.3087,1.65435
0.1,2020-08-27 10:40:00+00:00,2,3.5766,1.7883
0.1,2020-08-27 10:45:00+00:00,2,5.1481,2.57405
0.1,2020-08-27 10:50:00+00:00,2,3.6773,1.83865
0.1,2020-08-27 10:55:00+00:00,2,3.1702,1.5851
0.1,2020-08-27 11:00:00+00:00,2,4.9485,2.47425
0.1,2020-08-27 11:05:00+00:00,2,6.9961,3.49805
0.1,2020-08-27 11:10:00+00:00,2,3.6007,1.80035
0.1,2020-08-27 11:15:00+00:00,2,3.3479,1.67395
0.1,2020-08-27 11:20:00+00:00,2,5.693,2.8465
0.1,2020-08-27 11:25:00+00:00,2,5.8978,2.9489
0.1,2020-08-27 11:30:00+00:00,2,3.3664,1.6832
0.1,2020-08-27 11:35:00+00:00,2,3.6221,1.81105
0.1,2020-08-27 11:40:00+00:00,2,6.0101,3.00505
0.1,2020-08-27 11:45:00+00:00,2,3.5167,1.75835
0.1,2020-08-27 11:50:00+00:00,2,3.2837,1.64185
0.1,2020-08-27 11:55:00+00:00,2,3.3344,1.6672
0.1,2020-08-27 12:00:00+00:00,2,5.0944,2.5472
0.1,2020-08-27 12:05:00+00:00,2,3.5661,1.78305
0.1,2020-08-27 12:10:00+00:00,2,3.3529,1.67645
0.1,2020-08-27 12:15:00+00:00,2,4.1208,2.0604
0.1,2020-08-27 12:20:00+00:00,2,4.9872,2.4936
0.1,2020-08-27 12:25:00+00:00,2,3.7131,1.85655
0.1,2020-08-27 12:30:00+00:00,2,3.3889,1.69445
0.1,2020-08-27 12:35:00+00:00,2,3.6816,1.8408
0.1,2020-08-27 12:40:00+00:00,2,4.3738,2.1869
0.1,2020-08-27 12:45:00+00:00,2,5.297,2.6485
0.1,2020-08-27 12:50:00+00:00,2,3.5651,1.78255
0.1,2020-08-27 12:55:00+00:00,2,3.2602,1.6301
0.1,2020-08-27 13:00:00+00:00,2,5.4491,2.72455
0.1,2020-08-27 13:05:00+00:00,2,4.0923,2.04615
0.1,2020-08-27 13:10:00+00:00,2,3.2693,1.63465
0.1,2020-08-27 13:15:00+00:00,2,3.3955,1.69775
0.1,2020-08-27 13:20:00+00:00,2,5.2427,2.62135
0.1,2020-08-27 13:25:00+00:00,2,3.7621,1.88105
0.1,2020-08-27 13:30:00+00:00,2,3.9452,1.9726
0.1,2020-08-27 13:35:00+00:00,2,3.3727,1.68635
0.1,2020-08-27 13:40:00+00:00,2,6.8651,3.43255
0.1,2020-08-27 13:45:00+00:00,2,7.0491,3.52455
0.1,2020-08-27 13:50:00+00:00,2,7.1793,3.58965
0.1,2020-08-27 13:55:00+00:00,2,7.2276,3.6138
0.1,2020-08-27 14:00:00+00:00,2,6.296,3.148
0.1,2020-08-27 14:05:00+00:00,2,6.8712,3.4356
0.1,2020-08-27 14:10:00+00:00,2,4.9137,2.45685
0.1,2020-08-27 14:15:00+00:00,2,4.2388,2.1194
0.1,2020-08-27 14:20:00+00:00,2,5.6301,2.81505
0.1,2020-08-27 14:25:00+00:00,2,3.3836,1.6918
0.1,2020-08-27 14:30:00+00:00,2,3.8101,1.90505
0.1,2020-08-27 14:35:00+00:00,2,4.1439,2.07195
0.1,2020-08-27 14:40:00+00:00,2,4.1978,2.0989
0.1,2020-08-27 14:45:00+00:00,2,3.5211,1.76055
0.1,2020-08-27 14:50:00+00:00,2,3.6914,1.8457
0.1,2020-08-27 14:55:00+00:00,2,5.0755,2.53775
0.1,2020-08-27 15:00:00+00:00,2,3.8372,1.9186
0.1,2020-08-27 15:05:00+00:00,2,3.3551,1.67755
0.1,2020-08-27 15:10:00+00:00,2,3.3526,1.6763
0.1,2020-08-27 15:15:00+00:00,2,3.195,1.5975
0.1,2020-08-27 15:20:00+00:00,2,6.0619,3.03095
0.1,2020-08-27 15:25:00+00:00,2,3.4684,1.7342
0.1,2020-08-27 15:30:00+00:00,2,3.4899,1.74495
0.1,2020-08-27 15:35:00+00:00,2,7.823,3.9115
0.1,2020-08-27 15:40:00+00:00,2,3.6324,1.8162
0.1,2020-08-27 15:45:00+00:00,2,3.4894,1.7447
0.1,2020-08-27 15:50:00+00:00,2,3.4595,1.72975
0.1,2020-08-27 15:55:00+00:00,2,8.3219,4.16095
0.1,2020-08-27 16:00:00+00:00,2,3.7049,1.85245
0.1,2020-08-27 16:05:00+00:00,2,3.3188,1.6594
0.1,2020-08-27 16:10:00+00:00,2,5.1895,2.59475
0.1,2020-08-27 16:15:00+00:00,2,3.7359,1.86795
0.1,2020-08-27 16:20:00+00:00,2,3.4446,1.7223
0.1,2020-08-27 16:25:00+00:00,2,3.1171,1.55855
0.1,2020-08-27 16:30:00+00:00,2,3.2413,1.62065
0.1,2020-08-27 16:35:00+00:00,2,6.1884,3.0942
0.1,2020-08-27 16:40:00+00:00,2,3.5714,1.7857
0.1,2020-08-27 16:45:00+00:00,2,3.1956,1.5978
0.1,2020-08-27 16:50:00+00:00,2,3.2403,1.62015
0.1,2020-08-27 16:55:00+00:00,2,8.0408,4.0204
0.1,2020-08-27 17:00:00+00:00,2,3.6347,1.81735
0.1,2020-08-27 17:05:00+00:00,2,3.4875,1.74375
0.1,2020-08-27 17:10:00+00:00,2,5.6014,2.8007
0.1,2020-08-27 17:15:00+00:00,2,4.217,2.1085
0.1,2020-08-27 17:20:00+00:00,2,3.3934,1.6967
0.1,2020-08-27 17:25:00+00:00,2,3.2514,1.6257
0.1,2020-08-27 17:30:00+00:00,2,5.3252,2.6626
0.1,2020-08-27 17:35:00+00:00,2,4.4587,2.22935
0.1,2020-08-27 17:40:00+00:00,2,6.9849,3.49245
0.1,2020-08-27 17:45:00+00:00,2,6.3169,3.15845
0.1,2020-08-27 17:50:00+00:00,2,3.7961,1.89805
0.1,2020-08-27 17:55:00+00:00,2,3.2502,1.6251
0.1,2020-08-27 18:00:00+00:00,2,3.2862,1.6431
0.1,2020-08-27 18:05:00+00:00,2,5.7309,2.86545
0.1,2020-08-27 18:10:00+00:00,2,3.4495,1.72475
0.1,2020-08-27 18:15:00+00:00,2,3.2876,1.6438
0.1,2020-08-27 18:20:00+00:00,2,3.262,1.631
0.1,2020-08-27 18:25:00+00:00,2,5.4471,2.72355
0.1,2020-08-27 18:30:00+00:00,2,3.4812,1.7406
0.1,2020-08-27 18:35:00+00:00,2,3.4685,1.73425
0.1,2020-08-27 18:40:00+00:00,2,8.3068,4.1534
0.1,2020-08-27 18:45:00+00:00,2,3.8746,1.9373
0.1,2020-08-27 18:50:00+00:00,2,3.3338,1.6669
0.1,2020-08-27 18:55:00+00:00,2,3.5934,1.7967
0.1,2020-08-27 19:00:00+00:00,2,5.0735,2.53675
0.1,2020-08-27 19:05:00+00:00,2,3.7555,1.87775
0.1,2020-08-27 19:10:00+00:00,2,3.1914,1.5957
0.1,2020-08-27 19:15:00+00:00,2,3.1689,1.58445
0.1,2020-08-27 19:20:00+00:00,2,6.2391,3.11955
0.1,2020-08-27 19:25:00+00:00,2,7.6556,3.8278
0.1,2020-08-27 19:30:00+00:00,2,7.1792,3.5896
0.1,2020-08-27 19:35:00+00:00,2,6.9903,3.49515
0.1,2020-08-27 19:40:00+00:00,2,6.368,3.184
0.1,2020-08-27 19:45:00+00:00,2,5.7581,2.87905
0.1,2020-08-27 19:50:00+00:00,2,3.5467,1.77335
0.1,2020-08-27 19:55:00+00:00,2,3.2331,1.61655
0.1,2020-08-27 20:00:00+00:00,2,4.7501,2.37505
0.1,2020-08-27 20:05:00+00:00,2,9.1054,4.5527
0.1,2020-08-27 20:10:00+00:00,2,9.3321,4.66605
0.1,2020-08-27 20:15:00+00:00,2,4.2353,2.11765
0.1,2020-08-27 20:20:00+00:00,2,5.22,2.61
0.1,2020-08-27 20:25:00+00:00,2,4.575,2.2875
0.1,2020-08-27 20:30:00+00:00,2,6.6216,3.3108
0.1,2020-08-27 20:35:00+00:00,2,3.2899,1.64495
0.1,2020-08-27 20:40:00+00:00,2,3.1855,1.59275
0.1,2020-08-27 20:45:00+00:00,2,3.2552,1.6276
0.1,2020-08-27 20:50:00+00:00,2,5.5175,2.75875
0.1,2020-08-27 20:55:00+00:00,2,4.1053,2.05265
0.1,2020-08-27 21:00:00+00:00,2,6.9903,3.49515
0.1,2020-08-27 21:05:00+00:00,2,5.3057,2.65285
0.1,2020-08-27 21:10:00+00:00,2,3.6555,1.82775
0.1,2020-08-27 21:15:00+00:00,2,3.1959,1.59795
0.1,2020-08-27 21:20:00+00:00,2,3.1521,1.57605
0.1,2020-08-27 21:25:00+00:00,2,6.1615,3.08075
0.1,2020-08-27 21:30:00+00:00,2,4.4582,2.2291
0.1,2020-08-27 21:35:00+00:00,2,3.5043,1.75215
0.1,2020-08-27 21:40:00+00:00,2,3.2327,1.61635
0.1,2020-08-27 21:45:00+00:00,2,5.4595,2.72975
0.1,2020-08-27 21:50:00+00:00,2,3.3518,1.6759
0.1,2020-08-27 21:55:00+00:00,2,3.2567,1.62835
0.1,2020-08-27 22:00:00+00:00,2,3.2074,1.6037
0.1,2020-08-27 22:05:00+00:00,2,5.8848,2.9424
0.1,2020-08-27 22:10:00+00:00,2,3.6098,1.8049
0.1,2020-08-27 22:15:00+00:00,2,3.4009,1.70045
0.1,2020-08-27 22:20:00+00:00,2,3.4191,1.70955
0.1,2020-08-27 22:25:00+00:00,2,5.9893,2.99465
0.1,2020-08-27 22:30:00+00:00,2,6.2386,3.1193
0.1,2020-08-27 22:35:00+00:00,2,3.3186,1.6593
0.1,2020-08-27 22:40:00+00:00,2,6.4078,3.2039
0.1,2020-08-27 22:45:00+00:00,2,6.3225,3.16125
0.1,2020-08-27 22:50:00+00:00,2,6.3318,3.1659
0.1,2020-08-27 22:55:00+00:00,2,5.2292,2.6146
0.1,2020-08-27 23:00:00+00:00,2,3.433,1.7165
0.1,2020-08-27 23:05:00+00:00,2,3.4972,1.7486
0.1,2020-08-27 23:10:00+00:00,2,3.1811,1.59055
0.1,2020-08-27 23:15:00+00:00,2,8.2111,4.10555
0.1,2020-08-27 23:20:00+00:00,2,6.402,3.201
0.1,2020-08-27 23:25:00+00:00,2,6.7066,3.3533
0.1,2020-08-27 23:30:00+00:00,2,3.6604,1.8302
0.1,2020-08-27 23:35:00+00:00,2,5.4884,2.7442
0.1,2020-08-27 23:40:00+00:00,2,7.9755,3.98775
0.1,2020-08-27 23:45:00+00:00,2,5.7243,2.86215
0.1,2020-08-27 23:50:00+00:00,2,6.7606,3.3803
0.1,2020-08-27 23:55:00+00:00,2,7.2911,3.64555
0.1,2020-08-28 00:00:00+00:00,2,5.2937,2.64685
0.1,2020-08-28 00:05:00+00:00,2,5.6097,2.80485
0.1,2020-08-28 00:10:00+00:00,2,3.6928,1.8464
0.1,2020-08-28 00:15:00+00:00,2,3.3482,1.6741
0.1,2020-08-28 00:20:00+00:00,2,3.3513,1.67565
0.1,2020-08-28 00:25:00+00:00,2,5.0644,2.5322
0.1,2020-08-28 00:30:00+00:00,2,3.692,1.846
0.1,2020-08-28 00:35:00+00:00,2,3.273,1.6365
0.1,2020-08-28 00:40:00+00:00,2,3.3501,1.67505
0.1,2020-08-28 00:45:00+00:00,2,3.2132,1.6066
0.1,2020-08-28 00:50:00+00:00,2,5.8944,2.9472
0.1,2020-08-28 00:55:00+00:00,2,3.6328,1.8164
0.1,2020-08-28 01:00:00+00:00,2,3.1783,1.58915
0.1,2020-08-28 01:05:00+00:00,2,3.0881,1.54405
0.1,2020-08-28 01:10:00+00:00,2,5.9591,2.97955
0.1,2020-08-28 01:15:00+00:00,2,4.5995,2.29975
0.1,2020-08-28 01:20:00+00:00,2,3.2547,1.62735
0.1,2020-08-28 01:25:00+00:00,2,3.2831,1.64155
0.1,2020-08-28 01:30:00+00:00,2,7.2543,3.62715
0.1,2020-08-28 01:35:00+00:00,2,3.5784,1.7892
0.1,2020-08-28 01:40:00+00:00,2,3.1971,1.59855
0.1,2020-08-28 01:45:00+00:00,2,5.2786,2.6393
0.1,2020-08-28 01:50:00+00:00,2,7.2191,3.60955
0.1,2020-08-28 01:55:00+00:00,2,3.508,1.754
0.1,2020-08-28 02:00:00+00:00,2,5.1352,2.5676
0.1,2020-08-28 02:05:00+00:00,2,5.2408,2.6204
0.1,2020-08-28 02:10:00+00:00,2,6.4957,3.24785
0.1,2020-08-28 02:15:00+00:00,2,4.9905,2.49525
0.1,2020-08-28 02:20:00+00:00,2,6.7552,3.3776
0.1,2020-08-28 02:25:00+00:00,2,3.3934,1.6967
0.1,2020-08-28 02:30:00+00:00,2,3.2017,1.60085
0.1,2020-08-28 02:35:00+00:00,2,7.5164,3.7582
0.1,2020-08-28 02:40:00+00:00,2,3.7136,1.8568
0.1,2020-08-28 02:45:00+00:00,2,3.4066,1.7033
0.1,2020-08-28 02:50:00+00:00,2,5.7674,2.8837
0.1,2020-08-28 02:55:00+00:00,2,4.6464,2.3232
0.1,2020-08-28 03:00:00+00:00,2,4.0492,2.0246
0.1,2020-08-28 03:05:00+00:00,2,3.2959,1.64795
0.1,2020-08-28 03:10:00+00:00,2,4.5574,2.2787
0.1,2020-08-28 03:15:00+00:00,2,3.3909,1.69545
0.1,2020-08-28 03:20:00+00:00,2,3.5239,1.76195
0.1,2020-08-28 03:25:00+00:00,2,3.4932,1.7466
0.1,2020-08-28 03:30:00+00:00,2,6.1567,3.07835
0.1,2020-08-28 03:35:00+00:00,2,5.7725,2.88625
0.1,2020-08-28 03:40:00+00:00,2,7.7782,3.8891
0.1,2020-08-28 03:45:00+00:00,2,7.7643,3.88215
0.1,2020-08-28 03:50:00+00:00,2,6.6981,3.34905
0.1,2020-08-28 03:55:00+00:00,2,4.9292,2.4646
0.1,2020-08-28 04:00:00+00:00,2,3.8215,1.91075
0.1,2020-08-28 04:05:00+00:00,2,3.693,1.8465
0.1,2020-08-28 04:10:00+00:00,2,3.5077,1.75385
0.1,2020-08-28 04:15:00+00:00,2,7.919,3.9595
0.1,2020-08-28 04:20:00+00:00,2,5.1943,2.59715
0.1,2020-08-28 04:25:00+00:00,2,3.4138,1.7069
0.1,2020-08-28 04:30:00+00:00,2,8.0136,4.0068
0.1,2020-08-28 04:35:00+00:00,2,5.849,2.9245
0.1,2020-08-28 04:40:00+00:00,2,5.9439,2.97195
0.1,2020-08-28 04:45:00+00:00,2,3.6184,1.8092
0.1,2020-08-28 04:50:00+00:00,2,3.4218,1.7109
0.1,2020-08-28 04:55:00+00:00,2,3.4152,1.7076
0.1,2020-08-28 05:00:00+00:00,2,4.8309,2.41545
0.1,2020-08-28 05:05:00+00:00,2,3.63,1.815
0.1,2020-08-28 05:10:00+00:00,2,3.5247,1.76235
0.1,2020-08-28 05:15:00+00:00,2,4.7614,2.3807
0.1,2020-08-28 05:20:00+00:00,2,6.6446,3.3223
0.1,2020-08-28 05:25:00+00:00,2,3.5716,1.7858
0.1,2020-08-28 05:30:00+00:00,2,3.1888,1.5944
0.1,2020-08-28 05:35:00+00:00,2,4.4451,2.22255
0.1,2020-08-28 05:40:00+00:00,2,6.6649,3.33245
0.1,2020-08-28 05:45:00+00:00,2,3.5421,1.77105
0.1,2020-08-28 05:50:00+00:00,2,3.2655,1.63275
0.1,2020-08-28 05:55:00+00:00,2,4.8406,2.4203
0.1,2020-08-28 06:00:00+00:00,2,5.2167,2.60835
0.1,2020-08-28 06:05:00+00:00,2,3.4302,1.7151
0.1,2020-08-28 06:10:00+00:00,2,3.1433,1.57165
0.1,2020-08-28 06:15:00+00:00,2,4.8135,2.40675
0.1,2020-08-28 06:20:00+00:00,2,3.8757,1.93785
0.1,2020-08-28 06:25:00+00:00,2,3.6312,1.8156
0.1,2020-08-28 06:30:00+00:00,2,3.1489,1.57445
0.1,2020-08-28 06:35:00+00:00,2,3.1872,1.5936
0.1,2020-08-28 06:40:00+00:00,2,6.1113,3.05565
0.1,2020-08-28 06:45:00+00:00,2,3.3961,1.69805
0.1,2020-08-28 06:50:00+00:00,2,3.529,1.7645
0.1,2020-08-28 06:55:00+00:00,2,4.5032,2.2516
0.1,2020-08-28 07:00:00+00:00,2,4.1801,2.09005
0.1,2020-08-28 07:05:00+00:00,2,3.4633,1.73165
0.1,2020-08-28 07:10:00+00:00,2,3.5696,1.7848
0.1,2020-08-28 07:15:00+00:00,2,3.7322,1.8661
0.1,2020-08-28 07:20:00+00:00,2,5.9716,2.9858
0.1,2020-08-28 07:25:00+00:00,1,3.3724,3.3724
0.1,2020-08-28 07:30:00+00:00,1,3.2192,3.2192
0.1,2020-08-28 07:35:00+00:00,2,3.6127,1.80635
0.1,2020-08-28 07:40:00+00:00,2,7.3751,3.68755
0.1,2020-08-28 07:45:00+00:00,2,6.4785,3.23925
0.1,2020-08-28 07:50:00+00:00,2,7.0613,3.53065
0.1,2020-08-28 07:55:00+00:00,2,6.7024,3.3512
0.1,2020-08-28 08:00:00+00:00,2,3.9444,1.9722
0.1,2020-08-28 08:05:00+00:00,2,4.625,2.3125
0.1,2020-08-28 08:10:00+00:00,2,3.9203,1.96015
0.1,2020-08-28 08:15:00+00:00,2,3.3253,1.66265
0.1,2020-08-28 08:20:00+00:00,2,3.7246,1.8623
0.1,2020-08-28 08:25:00+00:00,2,4.1356,2.0678
0.1,2020-08-28 08:30:00+00:00,2,7.2648,3.6324
0.1,2020-08-28 08:35:00+00:00,2,3.9953,1.99765
0.1,2020-08-28 08:40:00+00:00,2,6.1617,3.08085
0.1,2020-08-28 08:45:00+00:00,2,7.2451,3.62255
0.1,2020-08-28 08:50:00+00:00,2,6.368,3.184
0.1,2020-08-28 08:55:00+00:00,2,7.0911,3.54555
0.1,2020-08-28 09:00:00+00:00,2,5.0486,2.5243
0.1,2020-08-28 09:05:00+00:00,2,3.771,1.8855
0.1,2020-08-28 09:10:00+00:00,2,5.2696,2.6348
0.1,2020-08-28 09:15:00+00:00,2,5.1171,2.55855
0.1,2020-08-28 09:20:00+00:00,2,3.7666,1.8833
0.1,2020-08-28 09:25:00+00:00,2,4.5926,2.2963
0.1,2020-08-28 09:30:00+00:00,2,4.0224,2.0112
0.1,2020-08-28 09:35:00+00:00,2,3.3362,1.6681
0.1,2020-08-28 09:40:00+00:00,2,3.2066,1.6033
0.1,2020-08-28 09:45:00+00:00,2,3.1416,1.5708
0.1,2020-08-28 09:50:00+00:00,2,5.4294,2.7147
0.1,2020-08-28 09:55:00+00:00,2,3.6042,1.8021
0.1,2020-08-28 10:00:00+00:00,2,3.2449,1.62245
0.1,2020-08-28 10:05:00+00:00,2,3.154,1.577
0.1,2020-08-28 10:10:00+00:00,2,5.27,2.635
0.1,2020-08-28 10:15:00+00:00,2,3.6167,1.80835
0.1,2020-08-28 10:20:00+00:00,2,3.253,1.6265
0.1,2020-08-28 10:25:00+00:00,2,3.2521,1.62605
0.1,2020-08-28 10:30:00+00:00,2,5.5052,2.7526
0.1,2020-08-28 10:35:00+00:00,2,6.8559,3.42795
0.1,2020-08-28 10:40:00+00:00,2,5.8154,2.9077
0.1,2020-08-28 10:45:00+00:00,2,5.4984,2.7492
0.1,2020-08-28 10:50:00+00:00,2,3.6795,1.83975
0.1,2020-08-28 10:55:00+00:00,2,5.7762,2.8881
0.1,2020-08-28 11:00:00+00:00,2,6.4819,3.24095
0.1,2020-08-28 11:05:00+00:00,2,3.6992,1.8496
0.1,2020-08-28 11:10:00+00:00,2,4.2248,2.1124
0.1,2020-08-28 11:15:00+00:00,2,4.5691,2.28455
0.1,2020-08-28 11:20:00+00:00,2,4.1768,2.0884
0.1,2020-08-28 11:25:00+00:00,2,3.4636,1.7318
0.1,2020-08-28 11:30:00+00:00,2,3.9642,1.9821
0.1,2020-08-28 11:35:00+00:00,2,3.5939,1.79695
0.1,2020-08-28 11:40:00+00:00,2,5.3718,2.6859
0.1,2020-08-28 11:45:00+00:00,2,3.4101,1.70505
0.1,2020-08-28 11:50:00+00:00,2,5.8362,2.9181
0.1,2020-08-28 11:55:00+00:00,2,4.1831,2.09155
0.1,2020-08-28 12:00:00+00:00,2,7.1365,3.56825
0.1,2020-08-28 12:05:00+00:00,2,5.1781,2.58905
0.1,2020-08-28 12:10:00+00:00,2,6.0168,3.0084
0.1,2020-08-28 12:15:00+00:00,2,6.8313,3.41565
0.1,2020-08-28 12:20:00+00:00,2,3.4636,1.7318
0.1,2020-08-28 12:25:00+00:00,2,5.0828,2.5414
0.1,2020-08-28 12:30:00+00:00,2,7.3911,3.69555
0.1,2020-08-28 12:35:00+00:00,2,6.618,3.309
0.1,2020-08-28 12:40:00+00:00,2,7.6687,3.83435
0.1,2020-08-28 12:45:00+00:00,2,4.7367,2.36835
0.1,2020-08-28 12:50:00+00:00,2,3.9799,1.98995
0.1,2020-08-28 12:55:00+00:00,2,6.7757,3.38785
0.1,2020-08-28 13:00:00+00:00,2,6.8809,3.44045
0.1,2020-08-28 13:05:00+00:00,2,7.55,3.775
0.1,2020-08-28 13:10:00+00:00,2,6.9513,3.47565
0.1,2020-08-28 13:15:00+00:00,2,7.8554,3.9277
0.1,2020-08-28 13:20:00+00:00,2,4.4022,2.2011
0.1,2020-08-28 13:25:00+00:00,2,4.5445,2.27225
0.1,2020-08-28 13:30:00+00:00,2,8.6495,4.32475
0.1,2020-08-28 13:35:00+00:00,2,7.0321,3.51605
0.1,2020-08-28 13:40:00+00:00,2,6.0176,3.0088
0.1,2020-08-28 13:45:00+00:00,2,7.1955,3.59775
0.1,2020-08-28 13:50:00+00:00,2,7.3091,3.65455
0.1,2020-08-28 13:55:00+00:00,2,7.6873,3.84365
0.1,2020-08-28 14:00:00+00:00,2,5.7362,2.8681
0.1,2020-08-28 14:05:00+00:00,2,6.6769,3.33845
0.1,2020-08-28 14:10:00+00:00,2,6.7428,3.3714
0.1,2020-08-28 14:15:00+00:00,2,6.8229,3.41145
0.1,2020-08-28 14:20:00+00:00,2,4.0569,2.02845
0.1,2020-08-28 14:25:00+00:00,2,3.2103,1.60515
0.1,2020-08-28 14:30:00+00:00,2,4.2602,2.1301
0.1,2020-08-28 14:35:00+00:00,2,8.5845,4.29225
0.1,2020-08-28 14:40:00+00:00,2,7.102,3.551
0.1,2020-08-28 14:45:00+00:00,2,5.3282,2.6641
0.1,2020-08-28 14:50:00+00:00,2,3.7545,1.87725
0.1,2020-08-28 14:55:00+00:00,2,3.2564,1.6282
0.1,2020-08-28 15:00:00+00:00,2,3.3505,1.67525
0.1,2020-08-28 15:05:00+00:00,2,7.3233,3.66165
0.1,2020-08-28 15:10:00+00:00,2,7.1313,3.56565
0.1,2020-08-28 15:15:00+00:00,2,7.8608,3.9304
0.1,2020-08-28 15:20:00+00:00,2,3.904,1.952
0.1,2020-08-28 15:25:00+00:00,2,3.7884,1.8942
0.1,2020-08-28 15:30:00+00:00,2,3.6461,1.82305
0.1,2020-08-28 15:35:00+00:00,2,6.1529,3.07645
0.1,2020-08-28 15:40:00+00:00,2,7.8422,3.9211
0.1,2020-08-28 15:45:00+00:00,2,7.816,3.908
0.1,2020-08-28 15:50:00+00:00,2,4.0042,2.0021
0.1,2020-08-28 15:55:00+00:00,2,3.4314,1.7157
0.1,2020-08-28 16:00:00+00:00,2,3.3405,1.67025
0.1,2020-08-28 16:05:00+00:00,2,4.2864,2.1432
0.1,2020-08-28 16:10:00+00:00,2,7.6161,3.80805
0.1,2020-08-28 16:15:00+00:00,2,6.6268,3.3134
0.1,2020-08-28 16:20:00+00:00,2,7.3635,3.68175
0.1,2020-08-28 16:25:00+00:00,2,6.2614,3.1307
0.1,2020-08-28 16:30:00+00:00,2,7.4655,3.73275
0.1,2020-08-28 16:35:00+00:00,2,6.6001,3.30005
0.1,2020-08-28 16:40:00+00:00,2,7.0527,3.52635
0.1,2020-08-28 16:45:00+00:00,2,7.4682,3.7341
0.1,2020-08-28 16:50:00+00:00,2,4.7584,2.3792
0.1,2020-08-28 16:55:00+00:00,2,5.6274,2.8137
0.1,2020-08-28 17:00:00+00:00,2,7.6281,3.81405
0.1,2020-08-28 17:05:00+00:00,2,8.7914,4.3957
0.1,2020-08-28 17:10:00+00:00,2,3.9017,1.95085
0.1,2020-08-28 17:15:00+00:00,2,3.8338,1.9169
0.1,2020-08-28 17:20:00+00:00,2,3.7303,1.86515
0.1,2020-08-28 17:25:00+00:00,2,5.3344,2.6672
0.1,2020-08-28 17:30:00+00:00,2,3.8962,1.9481
0.1,2020-08-28 17:35:00+00:00,2,4.6521,2.32605
0.1,2020-08-28 17:40:00+00:00,2,3.813,1.9065
0.1,2020-08-28 17:45:00+00:00,2,5.4721,2.73605
0.1,2020-08-28 17:50:00+00:00,2,3.372,1.686
0.1,2020-08-28 17:55:00+00:00,2,3.224,1.612
0.1,2020-08-28 18:00:00+00:00,2,3.2556,1.6278
0.1,2020-08-28 18:05:00+00:00,2,5.2144,2.6072
0.1,2020-08-28 18:10:00+00:00,2,5.1259,2.56295
0.1,2020-08-28 18:15:00+00:00,2,3.4029,1.70145
0.1,2020-08-28 18:20:00+00:00,2,3.1728,1.5864
0.1,2020-08-28 18:25:00+00:00,2,5.5632,2.7816
0.1,2020-08-28 18:30:00+00:00,2,3.8992,1.9496
0.1,2020-08-28 18:35:00+00:00,2,3.2898,1.6449
0.1,2020-08-28 18:40:00+00:00,2,3.3311,1.66555
0.1,2020-08-28 18:45:00+00:00,2,5.4581,2.72905
0.1,2020-08-28 18:50:00+00:00,2,3.4832,1.7416
0.1,2020-08-28 18:55:00+00:00,2,3.1473,1.57365
0.1,2020-08-28 19:00:00+00:00,2,4.0179,2.00895
0.1,2020-08-28 19:05:00+00:00,2,6.073,3.0365
0.1,2020-08-28 19:10:00+00:00,2,3.7691,1.88455
0.1,2020-08-28 19:15:00+00:00,2,3.2686,1.6343
0.1,2020-08-28 19:20:00+00:00,2,3.1476,1.5738
0.1,2020-08-28 19:25:00+00:00,2,6.9531,3.47655
0.1,2020-08-28 19:30:00+00:00,2,5.4764,2.7382
0.1,2020-08-28 19:35:00+00:00,2,3.4813,1.74065
0.1,2020-08-28 19:40:00+00:00,2,5.458,2.729
0.1,2020-08-28 19:45:00+00:00,2,3.5301,1.76505
